subjID	group	trial	choice	rt	gain	loss
3	pt	198	1	0	0	0
3	pt	199	1	0	0	0
3	pt	200	1	0	0	0
3	pt	201	1	0	1	0
3	pt	202	1	0	0	0
3	pt	203	2	0	0	0
3	pt	204	2	0	0	0
3	pt	205	2	0	0	0
3	pt	206	3	0	0	0
3	pt	207	3	0	1	0
3	pt	208	3	0	0	0
3	pt	209	1	0	0	-1
3	pt	210	1	0	0	-1
3	pt	211	2	0	0	0
3	pt	212	1	0	0	-1
3	pt	213	3	0	0	0
3	pt	214	2	0	0	0
3	pt	215	3	0	1	0
3	pt	216	3	0	0	0
3	pt	217	2	0	0	0
3	pt	218	2	0	0	0
3	pt	219	2	0	0	0
3	pt	220	2	0	0	-1
3	pt	221	3	0	0	0
3	pt	222	3	0	0	0
3	pt	223	3	0	1	0
3	pt	224	3	0	0	0
3	pt	225	1	0	0	-1
3	pt	226	2	0	0	-1
3	pt	227	3	0	0	0
3	pt	228	3	0	1	0
3	pt	229	3	0	0	0
3	pt	230	2	0	1	0
3	pt	231	2	0	0	0
3	pt	232	1	0	0	0
3	pt	233	1	0	0	-1
3	pt	234	3	0	0	0
3	pt	235	3	0	0	0
3	pt	236	3	0	0	0
3	pt	237	2	0	0	0
3	pt	238	3	0	0	-1
3	pt	239	2	0	0	-1
4	pt	0	3	0	1	-1
4	pt	1	3	0	0	0
4	pt	2	3	0	0	0
4	pt	3	3	0	0	0
4	pt	4	3	0	0	0
4	pt	5	2	0	0	0
4	pt	6	3	0	0	-1
4	pt	7	1	0	0	0
4	pt	8	1	0	0	0
4	pt	9	1	0	0	0
4	pt	10	2	0	0	0
4	pt	11	2	0	1	0
4	pt	12	2	0	0	0
4	pt	13	1	0	0	0
4	pt	14	1	0	0	0
4	pt	15	3	0	0	0
4	pt	16	3	0	0	0
4	pt	17	3	0	1	0
4	pt	18	3	0	1	0
4	pt	19	3	0	1	-1
4	pt	20	3	0	0	0
4	pt	21	2	0	1	0
4	pt	22	2	0	0	0
4	pt	23	1	0	0	0
4	pt	24	3	0	0	0
4	pt	25	3	0	0	0
4	pt	26	1	0	0	0
4	pt	27	3	0	0	0
4	pt	28	1	0	1	0
4	pt	29	1	0	0	0
4	pt	30	3	0	1	0
4	pt	31	3	0	0	0
4	pt	32	2	0	1	0
4	pt	33	2	0	0	0
4	pt	34	3	0	0	0
4	pt	35	3	0	0	-1
4	pt	36	1	0	1	0
4	pt	37	1	0	1	0
4	pt	38	1	0	0	0
4	pt	39	2	0	1	0
4	pt	40	2	0	0	0
4	pt	41	3	0	0	0
4	pt	42	3	0	0	0
4	pt	43	1	0	0	-1
4	pt	44	3	0	0	-1
4	pt	45	2	0	1	-1
4	pt	46	2	0	1	0
4	pt	47	2	0	1	-1
4	pt	48	2	0	0	0
4	pt	49	1	0	0	0
4	pt	50	1	0	0	0
4	pt	51	1	0	0	0
4	pt	52	3	0	0	0
4	pt	53	2	0	0	0
4	pt	54	1	0	0	0
4	pt	55	2	0	0	-1
4	pt	56	3	0	0	0
4	pt	57	3	0	0	0
4	pt	58	1	0	0	-1
4	pt	59	3	0	1	0
4	pt	60	3	0	0	0
4	pt	61	2	0	0	0
4	pt	62	2	0	0	-1
4	pt	63	3	0	0	0
4	pt	64	3	0	1	0
4	pt	65	3	0	1	0
4	pt	66	3	0	0	0
4	pt	67	1	0	1	0
4	pt	68	1	0	0	-1
4	pt	69	3	0	1	0
4	pt	70	3	0	1	0
4	pt	71	2	0	0	-1
4	pt	72	3	0	1	0
4	pt	73	3	0	0	0
4	pt	74	3	0	0	0
4	pt	75	3	0	0	-1
4	pt	76	1	0	0	0
4	pt	77	1	0	0	0
4	pt	78	2	0	0	0
4	pt	79	2	0	0	0
4	pt	80	1	0	0	0
4	pt	81	1	0	0	0
4	pt	82	2	0	0	0
4	pt	83	2	0	0	0
4	pt	84	3	0	0	0
4	pt	85	3	0	0	0
4	pt	86	3	0	1	0
4	pt	87	3	0	1	0
4	pt	88	3	0	0	0
4	pt	89	2	0	0	0
4	pt	90	1	0	1	0
4	pt	91	3	0	0	0
4	pt	92	1	0	0	0
4	pt	93	3	0	0	0
4	pt	94	2	0	0	0
4	pt	95	2	0	0	0
4	pt	96	2	0	0	0
4	pt	97	2	0	0	0
4	pt	98	1	0	0	0
4	pt	99	3	0	0	0
4	pt	100	1	0	0	0
4	pt	101	1	0	0	0
4	pt	102	2	0	1	0
4	pt	103	2	0	1	0
4	pt	104	2	0	0	0
4	pt	105	1	0	1	0
4	pt	106	1	0	0	0
4	pt	107	3	0	0	0
4	pt	108	3	0	0	0
4	pt	109	3	0	0	0
4	pt	110	3	0	0	0
4	pt	111	1	0	0	0
4	pt	112	3	0	0	0
4	pt	113	3	0	0	0
4	pt	114	3	0	0	0
4	pt	115	2	0	0	0
4	pt	116	1	0	0	-1
4	pt	117	3	0	0	-1
4	pt	118	1	0	0	-1
4	pt	119	2	0	0	0
4	pt	120	2	0	1	-1
4	pt	121	1	0	1	0
4	pt	122	3	0	0	-1
4	pt	123	1	0	0	0
4	pt	124	2	0	0	-1
4	pt	125	1	0	1	-1
4	pt	126	1	0	1	0
4	pt	127	1	0	1	-1
4	pt	128	1	0	0	0
4	pt	129	3	0	1	0
4	pt	130	3	0	1	0
4	pt	131	3	0	0	0
4	pt	132	1	0	0	0
4	pt	133	1	0	1	-1
4	pt	134	1	0	1	0
4	pt	135	1	0	0	-1
4	pt	136	3	0	0	0
4	pt	137	3	0	0	0
4	pt	138	2	0	0	0
4	pt	139	3	0	0	0
4	pt	140	3	0	1	0
4	pt	141	3	0	0	0
4	pt	142	3	0	0	-1
4	pt	143	1	0	0	0
4	pt	144	1	0	0	0
4	pt	145	1	0	1	0
4	pt	146	1	0	1	0
4	pt	147	1	0	0	0
4	pt	148	3	0	1	0
4	pt	149	3	0	0	0
4	pt	150	3	0	1	0
4	pt	151	3	0	1	0
4	pt	152	3	0	0	0
4	pt	153	3	0	1	0
4	pt	154	3	0	0	0
4	pt	155	1	0	1	0
4	pt	156	1	0	0	0
4	pt	157	2	0	0	0
4	pt	158	3	0	0	0
4	pt	159	3	0	0	0
4	pt	160	3	0	1	0
4	pt	161	3	0	0	-1
4	pt	162	1	0	0	0
4	pt	163	1	0	0	0
4	pt	164	2	0	0	0
4	pt	165	2	0	1	0
4	pt	166	2	0	1	0
4	pt	167	2	0	1	0
4	pt	168	2	0	0	0
4	pt	169	1	0	0	-1
4	pt	170	3	0	0	0
4	pt	171	3	0	0	-1
4	pt	172	2	0	0	0
4	pt	173	2	0	0	0
4	pt	174	1	0	0	-1
4	pt	175	2	0	0	0
4	pt	176	1	0	0	0
4	pt	177	2	0	0	0
4	pt	178	2	0	0	0
4	pt	179	3	0	0	0
4	pt	180	2	0	0	-1
4	pt	181	1	0	0	0
4	pt	182	3	0	0	-1
4	pt	183	1	0	0	0
4	pt	184	1	0	0	0
4	pt	185	1	0	0	0
4	pt	186	1	0	1	0
4	pt	187	1	0	0	0
4	pt	188	3	0	0	0
4	pt	189	1	0	1	0
4	pt	190	1	0	0	-1
4	pt	191	2	0	0	0
4	pt	192	2	0	1	-1
4	pt	193	2	0	0	-1
4	pt	194	3	0	0	0
4	pt	195	3	0	1	0
4	pt	196	3	0	0	0
4	pt	197	1	0	0	0
4	pt	198	3	0	0	0
4	pt	199	3	0	1	0
4	pt	200	3	0	0	0
4	pt	201	1	0	0	-1
4	pt	202	2	0	0	0
4	pt	203	2	0	0	0
4	pt	204	2	0	0	0
4	pt	205	2	0	1	0
4	pt	206	2	0	0	0
4	pt	207	2	0	0	0
4	pt	208	3	0	0	0
4	pt	209	1	0	0	-1
4	pt	210	2	0	0	0
4	pt	211	3	0	0	0
4	pt	212	3	0	0	0
4	pt	213	3	0	0	0
4	pt	214	2	0	0	0
4	pt	215	2	0	0	-1
4	pt	216	1	0	0	-1
4	pt	217	3	0	0	0
4	pt	218	3	0	0	0
4	pt	219	3	0	0	0
4	pt	220	3	0	0	0
4	pt	221	3	0	0	0
4	pt	222	3	0	0	0
4	pt	223	3	0	1	0
4	pt	224	3	0	0	0
4	pt	225	1	0	1	-1
4	pt	226	1	0	0	-1
4	pt	227	3	0	0	-1
4	pt	228	2	0	0	0
4	pt	229	2	0	0	-1
4	pt	230	3	0	0	0
4	pt	231	3	0	0	0
4	pt	232	1	0	0	0
4	pt	233	3	0	0	0
4	pt	234	1	0	0	-1
4	pt	235	2	0	0	0
4	pt	236	2	0	0	0
4	pt	237	3	0	1	0
4	pt	238	3	0	1	-1
4	pt	239	3	0	0	0
